ABCG5	0.4924259
CETN3	0.4924852
SLC25A23	0.492615
CSGALNACT2	0.4926188
SLC9A1	0.4926416
MAN1B1	0.4927338
NOP16	0.492834
TAF6	0.4929946
PSMG2	0.4930075
LMAN2	0.4930262
PARM1	0.4930305
MME	0.4930593
DEPDC5	0.4932261
TACC3	0.4934325
FTSJ3	0.493951
FAM222B	0.4940218
CYP3A7-CYP3A51P	0.4940876
CA5BP1	0.4941333
LYZ	0.494284
COX4I1	0.4944787
NLRP1	0.4945264
LRRC17	0.494729
LINC00667	0.4951242
SLC22A3	0.4952503
ZNF135	0.4953596
CACNG1	0.4954219
SLC39A1	0.4957538
RBM4B	0.4961691
COLGALT2	0.4965287
TP53I3	0.4968942
PDZD8	0.4969037
MTDH	0.496918
NUAK1	0.4969517
THBS1	0.4971272
TMEM184C	0.4971283
ZNF706	0.4972485
NHEJ1	0.4973103
USH2A	0.4973363
IL22	0.4973914
UBE2O	0.4974796
SMARCC2	0.4975706
CIAO2B	0.4979043
SPG7	0.4980014
CRLF1	0.4981579
LDLRAD4	0.4982344
MYO16	0.4984856
ELMO3	0.4987146
SPATA7	0.4988469
ZNF263	0.4993798
THRAP3	0.4994518
CCL11	0.4996773
SPHK1	0.4997092
SERPINB13	0.499753
H1-10	0.5001444
CCT6B	0.5001589
ZCCHC4	0.5002715
CNOT1	0.5003062
MSH4	0.5005381
TJP1	0.5006003
CDSN	0.5007573
CCNE2	0.5008002
PMS2P3	0.5008406
SLC35C1	0.5009132
OR7E24	0.5010467
CDKAL1	0.5011258
IL5RA	0.501167
CLN5	0.5013882
PDC	0.5014106
RAD51	0.5015578
GPRC5D	0.5017025
GPR65	0.5017592
GSDME	0.5019533
GIP	0.5019581
CCR5	0.5019731
GCHFR	0.5023702
MTHFD2L	0.5025477
RAB27B	0.5027476
ARHGAP35	0.502815
GBAP1	0.5032277
SWAP70	0.5033053
GK2	0.5033149
CCZ1	0.5034418
CCL8	0.50357
TRIM8	0.5036597
RPS3	0.5036919
NIT1	0.503996
FGFBP1	0.5040254
PCYT1A	0.5043067
NPAS2	0.5043259
VRK2	0.5043661
PKNOX1	0.5043668
SRSF11	0.5044201
DET1	0.5044205
TAAR3P	0.5044535
DDX21	0.5051816
COL4A6	0.5052323
FSHR	0.5052696
ETV6	0.5053729
BHMT	0.5056069
UNC13B	0.5057981
FGD1	0.5058223
CD207	0.50612
ZNF280A	0.5061253
TRAM2	0.5062094
KHK	0.5066076
NBAS	0.5066161
SUZ12	0.506637
CYB5R1	0.5066741
TPRA1	0.5067048
CLPB	0.5068678
KLF8	0.5069546
CAMLG	0.5070488
ABCA12	0.5071991
ANKFY1	0.5073342
INPP4B	0.5074377
MTG1	0.5074627
RSBN1	0.5075116
TRAF5	0.5075215
DENND4B	0.5078149
PTPRJ	0.508362
SERPIND1	0.5087009
UBE3B	0.5088065
RBM7	0.5089224
RHAG	0.5090958
NPHS2	0.5096124
CLEC5A	0.5097114
CD300C	0.5099174
E2F8	0.5099405
CAD	0.5102511
ITPRID2	0.5107036
SIGLEC6	0.5107905
PRKG2	0.5109711
NFE2L1	0.5111451
CNNM2	0.5114567
GATA3	0.5115961
GALR1	0.5117672
FHIT	0.5121867
HGSNAT	0.5124235
KCNK15	0.5124309
ZNF213-AS1	0.512432
MAD1L1	0.5125135
KIR2DS5	0.5125206
COL9A3	0.5133144
AGA	0.5137464
PUS3	0.5139444
INTS6	0.5139611
SYNE1	0.5140104
FABP7	0.5142995
LUZP1	0.5143704
FCN3	0.5144216
DEPDC1	0.5144836
UGT2B4	0.5144891
SIL1	0.514508
GNAI2	0.5145381
DOT1L	0.5146351
DENND5A	0.5146771
HSF1	0.5148877
ZNF267	0.5149503
POLG2	0.5149817
SP1	0.5153141
SNRPB2	0.515556
RBM12B	0.5156067
MT4	0.5157342
GARNL3	0.5157694
FAM163A	0.5160211
PDZD2	0.5160549
CLSTN1	0.5162823
CD5L	0.5163539
PARL	0.5164413
SYCE1L	0.5164438
TUBBP5	0.5164506
CRYBG1	0.5166671
OXLD1	0.5167358
SPAG4	0.5167936
NPAT	0.5168338
NKX3-2	0.517007
SLC47A1	0.5170519
GTF2F2	0.5171748
CSNK1D	0.5174759
IFNA17	0.5175432
ATP1B1	0.517663
UBR2	0.517836
DNAH17	0.5180571
NOX4	0.5180799
PCSK6	0.5182488
ADAM17	0.5183047
SMIM2	0.518342
DCSTAMP	0.5185021
SP3	0.5189803
CLDN8	0.5190339
SMU1	0.519038
MCF2L-AS1	0.5190917
TTC26	0.5191071
CDCA4	0.5191377
E2F5	0.5191657
LIPE	0.5193011
VAMP2	0.519395
KRT38	0.5196689
HSD17B4	0.5199825
TTLL7	0.5203258
PSG4	0.5204686
ETV5	0.5206363
HCFC2	0.5206713
WDR83OS	0.5208419
SULT1A1	0.5209635
PNISR	0.5210699
ZKSCAN1	0.5213734
STRN	0.5213875
COX7A1	0.5216036
OR2S2	0.5221144
ATG3	0.5226505
SMCO4	0.5227962
HNRNPA1	0.5228494
GALNT1	0.5229584
ARHGEF28	0.522978
TRPM1	0.5231405
ZNF282	0.5231904
MC5R	0.5234009
HLA-DMA	0.5234626
MSX1	0.5235385
SPRED2	0.5239944
ATP5ME	0.5243309
RHOBTB1	0.5243632
APC2	0.5244559
ULBP2	0.52462
SNRPG	0.5247316
PRKCG	0.5250966
SHMT1	0.5251266
BRD8	0.5253707
RHCE	0.5255694
KIF2C	0.5257917
FBXO40	0.5257939
FARP2	0.5259185
MRPL44	0.5261067
CTSD	0.5262284
ADH1A	0.5264058
RPL9	0.5265698
IGF2R	0.5267156
CILP	0.5267699
MYBBP1A	0.5267849
RAB40C	0.5270861
RAB3A	0.5271604
JADE1	0.5278861
RFPL3S	0.5281029
PTPN22	0.5281981
SUN1	0.5282911
CTNNA1	0.5283574
EFNA4	0.5286121
ASXL3	0.5286653
GNB2	0.5286778
HHEX	0.5288421
CAPZA1	0.5288426
TCEA1	0.5291705
PI15	0.5293137
LOC105375582	0.5294059
UBXN4	0.5297494
PKN2	0.5302255
AGO2	0.530315
IP6K1	0.5305135
KDELR3	0.5306141
PMCH	0.5307902
PRORP	0.5311096
ALG8	0.531541
TUBA8	0.5317249
REXO5	0.5317278
IRS2	0.5317763
NCSTN	0.531815
HPGDS	0.5319497
TGFBI	0.5319749
FAM135A	0.5319931
HECW1	0.5319988
FGD2	0.5321328
SPG11	0.5321735
OPA3	0.5321803
ILVBL	0.5326087
ARSB	0.5329206
CENPE	0.5331973
LRP2	0.5333809
SMPDL3B	0.5334826
TMEM255A	0.5335818
FN3K	0.5337108
SLC17A9	0.5338492
NAXD	0.5340641
CREBZF	0.5340894
CHST10	0.5342832
SUPT6H	0.5343289
RAD21L1	0.5346541
DLL3	0.5347493
DUOX2	0.5348327
ARHGDIA	0.5348656
CEP170B	0.5350378
RXFP3	0.5351125
ALAS2	0.5351563
AVL9	0.5352089
CASP9	0.5356019
LINC01361	0.5357109
METTL3	0.5357632
SLC29A2	0.5362381
SKIL	0.5362933
ZDHHC7	0.5363114
KIF17	0.5363912
CPA2	0.5364588
KCNA5	0.5365444
RBM3	0.5365773
NPC1	0.5365911
CORIN	0.5367084
VARS1	0.5369269
CLIC3	0.5369642
DALRD3	0.5371471
BMX	0.5372836
SPRING1	0.5380357
TLR8	0.5380912
LOC100288570	0.5381802
RPL10L	0.5383639
GABRR1	0.5385218
GNRHR	0.5389572
CALHM2	0.5392257
TMEM43	0.5392616
NFIB	0.5394283
CLSTN3	0.539596
INTS5	0.539852
TACC1	0.5398521
DERA	0.5402783
EFHC2	0.5403489
GFI1	0.5405245
SHPK	0.540559
GLT8D2	0.540648
SLN	0.5407854
FKBP14	0.5409686
MYMX	0.5410422
CHPF2	0.5411571
CLDN17	0.5413484
PACSIN2	0.5413583
RFPL1	0.5416164
LST1	0.54167
ERH	0.5418433
ROBO1	0.5420312
MGAT4B	0.5421858
BAG4	0.5425275
CEACAM4	0.5428192
BANK1	0.5430055
AOC1	0.5431727
C2CD2L	0.5434003
NOP56	0.5434069
AMBN	0.5434348
RSF1	0.5435558
GPR137	0.543637
DCPS	0.5436588
PPP4C	0.5436983
PTENP1	0.5438519
TUFT1	0.5439378
SPRR1A	0.5441236
QPRT	0.5444868
WIPF2	0.5445172
ABHD5	0.5450293
DTL	0.5453011
BOP1	0.5454164
POLD3	0.5455326
FAM169A	0.5455562
SP2	0.5456657
SMURF1	0.5457139
COL4A3	0.5458
DTX2P1-UPK3BP1-PMS2P11	0.5458008
S100A5	0.5458017
LOC105374258	0.5459621
CERNA1	0.5461627
CDS1	0.546531
SERHL2	0.5469569
PCK2	0.5475951
RANBP10	0.5476381
SOS2	0.5482557
FBXO2	0.5482694
DCAF10	0.5482788
TMEM187	0.5488063
ASF1A	0.5488089
SPIB	0.5493583
L1CAM	0.5495298
SLC27A2	0.5495424
SIRPA	0.5500368
IER2	0.5505063
LGALS14	0.5505894
CTAGE1	0.5509857
TTC30A	0.5518691
TASOR2	0.5521194
STARD5	0.5522617
SMAD7	0.5523327
MAGEB4	0.5525791
EPM2A	0.552888
KHDRBS1	0.5528925
TWF1	0.55292
FHL5	0.5529863
G6PC1	0.5533345
SCYL3	0.5533439
TPH1	0.5533914
PTGIS	0.5539475
SLC38A6	0.55436
DAZL	0.5543984
REV3L	0.5546491
RUSC2	0.5548025
PPRC1	0.5548662
RFPL3	0.5551301
NEUROD1	0.5552262
CDH17	0.5554108
PSMD13	0.5554162
EXOSC8	0.555477
MAZ	0.5555469
DHFR	0.5557416
CD5	0.5557824
XYLT1	0.5558082
VPS4B	0.5562484
C6	0.5566107
LPAR6	0.5566262
INPP1	0.5570137
MYH7B	0.5576114
NOC2L	0.5582712
SPRY4	0.5583273
TULP4	0.5590554
HLA-DOB	0.5592249
CCNG1	0.559591
ZNF205-AS1	0.5598752
LAIR2	0.5600828
COQ4	0.5601672
GYPE	0.560321
ORC1	0.5604974
ATP11A	0.5607162
PGM1	0.5609406
WASL	0.5610845
ANO3	0.5611913
KIF15	0.5613575
CEP97	0.5613597
SCN1B	0.5614175
NUP54	0.5615708
PKP4	0.5616509
PCNX1	0.5616698
TCN1	0.5618017
SRR	0.5625461
PAFAH1B3	0.5627599
DHRS9	0.5627906
H2AZ2	0.5628751
PATZ1	0.5629272
GOLGA4	0.5630552
BANP	0.5639271
EXOG	0.5641568
RALBP1	0.5641877
ARFRP1	0.5641967
HBZ	0.5643229
NHLRC2	0.5644111
TNKS	0.5646405
LIPG	0.5648397
PIM2	0.5649592
KLK10	0.5650965
HLA-DQB1	0.5651019
BRIX1	0.565198
PIGL	0.565257
CCR9	0.5657471
CAMTA2	0.5659931
TMEM144	0.5660069
LRRC1	0.5663784
MGC4859	0.5669685
CXXC1	0.5672205
DERL2	0.567712
KRT5	0.5677407
AGMAT	0.5677741
FBXO5	0.5682284
WWC1	0.5682405
RAB40AL	0.5684926
MECR	0.5686166
AREG	0.5686995
ABCA3	0.5692862
KRTAP5-8	0.5692926
SNCG	0.569602
TRIP4	0.5697757
FRMPD1	0.5697777
FLRT1	0.5699391
FETUB	0.5702011
MCOLN3	0.5702649
C1QA	0.570428
CLK1	0.5704494
ADRB1	0.5705589
LOC100130331	0.5708396
GCH1	0.5709182
LARP7	0.5709788
CYSLTR1	0.571019
TRPA1	0.5711467
ZEB2	0.5715661
TECR	0.5716868
MARCHF2	0.5720355
IRF9	0.5720391
PIP5K1C	0.5720522
ZNF26	0.5721521
DLK1	0.5722549
PCDHA3	0.5723337
ZNF214	0.5725493
FBXO11	0.5725917
SLC25A22	0.5725929
DNAI7	0.5726034
BRINP3	0.5726271
EVI2A	0.5727261
KRT24	0.5728206
SLC2A9	0.572821
CAPN5	0.5731694
RBM15B	0.574383
LCT	0.5744317
ZNF428	0.5745799
CLPP	0.5746943
EIF4E2	0.5752712
DCTN2	0.5755348
R3HCC1L	0.5756368
RNF39	0.5759052
TRAK1	0.576
ARHGAP29	0.576234
SLC7A6	0.5765075
ODAD2	0.5766932
CDKN2D	0.5767318
OCM2	0.5768645
MAPK13	0.576954
ANGPT4	0.5769629
SERPINA7	0.5775464
DLK2	0.5776167
FILIP1L	0.5777137
POLR1C	0.5781028
PDCD4	0.5781355
SLC25A36	0.5783216
GRK2	0.5784194
LRP3	0.5784465
CWC25	0.5787667
THAP9	0.5788293
AMBP	0.578907
MYD88	0.5792076
CACNB3	0.5793168
PLAC8	0.5794074
CACNA1H	0.5795254
BCOR	0.5795859
LIPC	0.5796997
SLC6A16	0.5798705
GPR162	0.5800215
SREK1IP1	0.5800828
METTL22	0.5802783
CNPY2	0.5804433
FAM155A	0.5808845
IFNA1	0.5812677
SSR2	0.581568
SIRT3	0.5819269
IGSF6	0.5820619
EI24	0.5824653
TAF5	0.582769
CHAF1B	0.5828099
RPS5	0.582997
ADAM21	0.583229
ZNF91	0.5833415
RGL1	0.5837219
SPRR3	0.5837683
HHAT	0.5839061
CNOT2	0.5839503
SERPINB2	0.5844583
GABRE	0.5848549
MAP2K6	0.5850069
CCR4	0.5850276
ZKSCAN3	0.5850918
CLIC2	0.585108
ZMYM3	0.5851123
GCGR	0.5857646
ASB1	0.5858712
DPPA4	0.5859551
FGA	0.5860254
POU4F1	0.5860639
SYT5	0.5861358
PLEKHA5	0.5862225
GTF2A1	0.5864816
DNAH7	0.5865658
PELI2	0.5866972
ELSPBP1	0.5867195
SERPINB8	0.586724
RASSF9	0.5867354
KIF16B	0.5868527
EMC2	0.5872652
OXSM	0.5873365
HK2	0.5875889
NCOA4	0.5880173
IL18R1	0.5880388
CIRBP	0.5881191
AMBRA1	0.5881493
ZNF354A	0.5884167
HYOU1	0.5885834
QSOX1	0.5886712
HMGB2	0.5887267
NOL8	0.5888017
ZGPAT	0.5890166
ALDH1A3	0.5891448
KRT12	0.5892309
SLC2A2	0.5892337
CPPED1	0.5892501
P4HA1	0.5893309
ZNF551	0.5893488
PERP	0.5895875
MS4A4A	0.5895938
PSG6	0.5896402
PRSS12	0.589793
ERAP1	0.5899079
HPS4	0.5900358
UGT2B15	0.5900396
NFRKB	0.5902138
ABCA2	0.5903903
GTPBP8	0.5904491
BTNL8	0.590451
CSN2	0.5908713
ARL4A	0.5911916
RHOQ	0.59147
NOL9	0.5915876
SENP5	0.5916364
SOX11	0.5916692
SPTLC2	0.5916908
PPP4R4	0.5918205
RALGPS1	0.591866
RP2	0.5919103
MED24	0.5920309
CD36	0.5929025
RAB32	0.5930648
BPESC1	0.5938302
DNAJC15	0.5938679
TAF6L	0.5939182
GRB10	0.5940481
MBNL3	0.5943974
GOLGA1	0.5944619
PDE8B	0.5945314
SLC5A7	0.5945342
PEX16	0.5948777
SDHD	0.594953
FUT4	0.5950264
BDKRB1	0.5950515
THOC6	0.5950884
COL4A4	0.595151
LACTB2	0.5956327
SLC19A2	0.5958821
STC1	0.5958973
CENPBD1P1	0.5959558
SH2D3C	0.5961786
STK17B	0.5962413
KCNJ16	0.596402
CHAC1	0.5966078
PAK1IP1	0.597183
RAB35	0.5972958
TLL2	0.597364
FBXO4	0.5977695
VAMP3	0.5977859
TAS2R3	0.5978509
CABP5	0.5979892
TAS2R4	0.5983265
SELENOP	0.5983361
LOC283683	0.5983973
SFRP4	0.5986917
B3GNT4	0.599216
PARM1-AS1	0.5992762
RBM34	0.599291
FLT3	0.5993975
LONP2	0.6000676
NUCB2	0.6007766
PGLS	0.6008266
TNFSF14	0.60092
OR1F2P	0.6009251
ERVMER34-1	0.6011274
CDK4	0.6017806
GK3P	0.6019957
ANXA11	0.6020568
KMO	0.6020732
STAC	0.6020777
DCT	0.6024077
FOXL1	0.6024433
PIK3C2B	0.6024809
HS3ST3A1	0.6025196
NGLY1	0.6026691
CLDN11	0.6030637
PRAMEF12	0.6030684
ICE2	0.6033648
SAYSD1	0.6033972
DGKZ	0.6034105
PCDHGC3	0.6035406
ZNF202	0.6036812
FAM168A	0.6038602
FBXW7	0.6041353
KCTD2	0.6041495
ZNF770	0.6042376
COPS7B	0.6044102
TENT5C	0.6046262
COA7	0.6046341
TSPYL2	0.6048782
MYOZ3	0.6050789
LECT2	0.6052111
CFAP70	0.605636
ADRA1D	0.6056801
MED22	0.6058151
MRPL57	0.6062994
JAG2	0.6063774
TPSG1	0.6063821
KLHL5	0.6067676
RFWD3	0.60679
C19orf53	0.6068627
NAA16	0.6074773
ANXA9	0.6076478
KRT7	0.6076531
CBFB	0.608023
RPS6KB1	0.6085493
ARFGAP2	0.6087314
GUCA1A	0.6087826
LINC00894	0.6089002
ABCB11	0.6089334
DUT	0.6089752
EPHA4	0.6091423
SLC4A3	0.6092449
PLPP1	0.6093128
MFAP5	0.6093467
TMSB15B	0.6096916
AKIRIN1	0.6101541
BMPR1B	0.6102474
ATP2B3	0.6109676
RNF141	0.6110253
PAGE4	0.6111249
HMGN2	0.6111353
CD33	0.6111889
STAT6	0.6115485
REG1CP	0.6115639
NPPC	0.6124239
CNTLN	0.6126878
KIR3DX1	0.6129705
MRPL40	0.6131299
EGF	0.6132198
KBTBD2	0.6134314
ITPA	0.6136443
ADGRL3	0.6137104
ADCYAP1R1	0.6138156
H3C10	0.6138177
F12	0.6138474
LY96	0.61387
STATH	0.6139056
CHD2	0.6140061
CISH	0.6140918
TADA2A	0.6142329
CRTAP	0.6143167
RIOK3	0.6144254
SYNPO2L	0.6146969
SPRY1	0.6151802
RHOBTB2	0.6155617
MATK	0.6156915
SMC4	0.6158971
RIT1	0.6160642
HTN1	0.616114
RPL8	0.6165777
OGN	0.6169038
UBR4	0.6169383
COQ8A	0.616963
RIF1	0.6178696
FZD10	0.6178925
NCS1	0.6183099
RRH	0.6183217
FNDC3A	0.6184546
SEL1L3	0.6186249
GABRQ	0.6188257
PTPRA	0.6188502
FUT8	0.6189813
CLEC1A	0.6190042
MYH6	0.6192782
CCL25	0.6194782
IGFBP3	0.6196457
CYP1B1	0.6199945
BRINP2	0.6200128
CTNNBL1	0.6200993
DOCK10	0.6202348
NRGN	0.6203335
HHIPL2	0.620416
SPOCK1	0.6204324
CA3	0.6205594
KDM5B	0.6205919
AGPAT4	0.6210604
TSHR	0.6210695
MYLIP	0.6213841
LARS2	0.6214323
CHRNB4	0.6214646
EIF5A2	0.6214647
CCNL2	0.6215191
MPP2	0.6215858
PIK3R3	0.6217921
PDCD5	0.6220062
ACIN1	0.6220406
RIPK1	0.6221905
H3C1	0.62225
METTL4	0.6228606
MFAP2	0.6229433
TRIM68	0.6230976
FBL	0.6231353
PRDM1	0.6234853
ANOS2P	0.6234934
THAP9-AS1	0.6236673
PPFIA3	0.623682
KMT2D	0.6240664
SERPINB1	0.6241572
GLE1	0.6242743
PLA2G4C	0.6243509
TAF12	0.6249304
AKR1C4	0.6251733
LRRC8E	0.6252454
ZNF532	0.6254695
CHRM3	0.6254792
IFNA10	0.6257283
KAT8	0.6257394
ARL15	0.6258381
KHDC4	0.6263999
TNIP3	0.6264624
MIS12	0.6265252
SLCO2B1	0.626665
CPNE6	0.6267137
PTGES2	0.6267288
GDF7	0.6268259
CEP112	0.6276556
VPS26C	0.6277253
GINS1	0.627892
CD80	0.6279309
ZNF140	0.6284708
MAGEC1	0.6284863
CYP3A7	0.6285044
RPE65	0.6285791
TMCC1	0.6285928
DRG2	0.6287602
NFX1	0.6289521
DNAL4	0.6291397
KIF23	0.629199
AGAP1	0.629364
ADAM12	0.6294955
MCMBP	0.6296165
COL8A1	0.6299006
CCRL2	0.6299565
PSME4	0.6300371
EDDM3B	0.630094
UBE2E1	0.6306711
IFNA14	0.6308517
SHCBP1	0.6310827
ATF4	0.6311955
SPRR1B	0.6312735
HRH3	0.6315788
PIEZO2	0.6316048
CHRNA2	0.6316378
ZNF682	0.6321546
MTERF4	0.6321815
CSF1R	0.6323584
TRIM58	0.6323895
CKM	0.6325845
ADCY3	0.6327082
EDA2R	0.6330686
GGA2	0.6334669
ZIC4	0.6336374
HDHD5	0.6336431
AIF1	0.633947
APOH	0.6340639
GIPC2	0.6341852
THOC5	0.6349376
PCDHB17P	0.6350365
FAM174B	0.635043
NCAPG2	0.6350572
VAPB	0.6356182
ZNF37A	0.6357606
SLC5A2	0.635992
MAST3	0.6362568
GSTCD	0.6365293
PLEKHA8P1	0.6366175
XIAP	0.6373983
SMG7	0.6374505
DUSP1	0.6376677
LOC100996325	0.6377449
MYH1	0.6378061
MAP1S	0.6380901
CA14	0.6381332
FAM114A2	0.6383805
LHCGR	0.6384433
SRBD1	0.638535
ZDHHC17	0.6385848
SLAMF1	0.6387354
INE1	0.6390596
USP5	0.6393573
ZMIZ1	0.639454
NIPAL3	0.6394614
ZNF132	0.6395764
DENND4C	0.6396044
CRISP3	0.6399638
MEGF9	0.6400713
HOXC5	0.6401388
AGPAT1	0.6403393
SKAP1	0.6407305
HOXB9	0.6407449
PBK	0.6408159
BMP2K	0.6408325
SERPINB10	0.6408418
GUCA1B	0.6408927
APOL6	0.641089
ASIC2	0.6412309
AHSP	0.6412922
ROCK1	0.6413469
SSX1	0.6413948
ESM1	0.6414954
GDF9	0.6415645
SPEF1	0.6416976
RAF1	0.6419344
REPS1	0.642158
TOX	0.6423504
ARL6IP4	0.6426134
FAM131B	0.6427955
KCND1	0.6428362
PCSK1N	0.6429112
SULT1B1	0.642932
CHEK1	0.6430381
GH1	0.6430699
FBN1	0.6430779
EPB41L4B	0.6431179
FMO1	0.6433843
PODXL2	0.6434126
KCNJ8	0.6434283
BCL7A	0.643962
ABCB1	0.6440806
KRT6B	0.6442748
TSHB	0.6446339
TLR4	0.6447016
MOCS3	0.6449792
ZNF675	0.6450756
KRTAP5-9	0.6453692
EEF1AKMT3	0.6455072
USP6NL	0.6455826
NTS	0.6456642
LIPT1	0.6460572
CDK12	0.6461563
MOGS	0.6462622
LRRC20	0.6465599
GPR15	0.6468839
SPC25	0.6471133
TMEM260	0.6473559
SPAG5	0.6475558
UMPS	0.6477589
FPGS	0.6480967
RGS13	0.6481916
ZFY	0.648228
FKTN	0.6482977
SLFN12	0.648496
SLC22A11	0.648571
VANGL1	0.6486498
TLR1	0.6489301
EIF2B1	0.6489364
REN	0.6489491
OR7E14P	0.6491302
OPRM1	0.6492225
ADGRG2	0.6493165
ZNF484	0.6493271
FUBP3	0.6494641
MAMLD1	0.6497679
WFDC1	0.6498709
PTX3	0.6498763
PCDHGA3	0.6499726
LONRF3	0.6499825
OR10J1	0.6500115
PRRC2B	0.6502217
OR7A17	0.650397
FAM184A	0.6504787
MTFR1	0.6508093
VIPR1	0.6508553
CNTNAP1	0.6509583
SLC35F2	0.651263
ZZEF1	0.6512749
KIF25	0.6514893
DHCR7	0.651701
SPP1	0.6517121
PDPK1	0.6519723
DIP2C	0.6520655
RXRB	0.6524164
FOXM1	0.6526385
LUNAR1	0.6526993
TBXAS1	0.6527644
ZNF107	0.6527717
GNG11	0.6527982
ITGA4	0.6528163
GYG2	0.653436
GFRA3	0.6535777
SLC17A1	0.6535886
ANP32A-IT1	0.6536288
RGS5	0.6537261
DNAH3	0.6537669
KRR1	0.6537744
SIVA1	0.6539182
NEIL3	0.6540381
NCAPH	0.6541009
GON4L	0.6541141
FASN	0.6541847
SGCE	0.6545055
WASHC4	0.6545136
TCTN2	0.6545529
SF3B1	0.6545681
ACKR2	0.6546149
IFT88	0.6546288
ZNF274	0.6550345
TVP23B	0.6550358
ZFX	0.6554166
PUM3	0.6555499
IKZF3	0.655577
ZIC3	0.6555975
CCDC22	0.6556089
DYM	0.6556935
METAP2	0.6564598
DSC1	0.6566154
AMHR2	0.6569062
RHOH	0.6571266
BTF3P11	0.6572306
LSM12	0.6572951
GAS8	0.6574073
POU5F1P4	0.6579172
RPL31	0.6581445
PLEKHF2	0.6581622
ZBTB25	0.6582425
BBS1	0.6584872
ZNF12	0.6586452
SEMA3G	0.6586877
BSN	0.6587863
PLA2G2F	0.6589597
STX18	0.6591025
CEP55	0.6592087
GPT	0.6592189
FRYL	0.6592349
METTL18	0.6593407
CYP11B1	0.6596994
DUSP7	0.6598165
TMEM11	0.6600399
BTN2A3P	0.6605261
TRIM46	0.6605858
SF3B3	0.6607178
GPR173	0.6607514
TCEAL9	0.660797
MAPK8	0.6611484
FKBP2	0.6612197
DPAGT1	0.6612583
SERPINA6	0.6615807
KCNK12	0.6617101
GRK5	0.6617982
RPL35	0.6619254
HMGB1	0.6620742
PLCH1	0.6623706
BRWD1	0.662393
HAUS6	0.6625868
GLT8D1	0.6629539
KLF3	0.6629723
COMMD4	0.6635442
RBL2	0.6636795
S100PBP	0.6637914
NOC3L	0.6638555
BACH2	0.6638947
FAM189B	0.6641102
MAGEA6	0.6644368
NDUFA3	0.6647919
THG1L	0.6655097
POP4	0.665647
NOS2	0.6656936
INTS11	0.6659724
WRN	0.6660343
UNC5C	0.6660513
PPIB	0.6664268
PDE8A	0.6665666
NAT1	0.6667038
TFF1	0.6667414
NUP62	0.6674169
RNASE1	0.6674319
KHDRBS2	0.6675848
GPR63	0.6676884
SLC35A1	0.6679138
ZNF423	0.6679353
EIF3B	0.6681698
HSD17B12	0.6682454
KCNJ2	0.6683616
MRPL28	0.6686414
WARS2	0.6686611
DGKE	0.6687614
BTN3A3	0.6688462
DZIP1	0.6689034
CHD9	0.6689219
AFP	0.6689394
RIOX2	0.669029
BMP2	0.6691989
BAGE	0.669243
SAR1B	0.6693028
ZNF665	0.6696629
ABCD2	0.6702432
PEAK1	0.6703863
DDX52	0.6705237
ERVK3-2	0.670646
TMEM168	0.6706759
PAH	0.6711032
GFOD1	0.6714057
ATP2B4	0.6714134
BCL2L1	0.6715852
MTPAP	0.6717985
SLPI	0.6727295
CAND2	0.6727905
NEDD9	0.6728136
PLSCR1	0.6729703
RXRG	0.6737412
MAP9	0.673872
DDX56	0.6740475
EIF4EBP2	0.6741933
SLF2	0.674383
MAB21L2	0.6744883
BCHE	0.6744919
IFI44L	0.6745666
ARHGEF2	0.6749703
PEBP1	0.6751173
ADAM5	0.6756198
SLC18A1	0.675786
TUBB4A	0.6759831
GAS6	0.6761109
GTF3C2	0.6766269
ANP32A	0.676844
SUOX	0.6770995
ADAMTS20	0.6771565
USP24	0.6771878
TRIM2	0.6775047
ZNF750	0.6776755
PSG2	0.6778463
SLC5A12	0.6778801
ZNF41	0.6778812
DMC1	0.6779329
GART	0.6781549
PRR4	0.6782594
ZNF391	0.6782825
DTNB-AS1	0.6783084
ASB7	0.6783693
CYRIB	0.6784146
GPR75	0.6787162
GRAMD1B	0.6787981
KL	0.6788334
PDE4D	0.6791069
CPB2	0.679142
GPATCH2L	0.6792338
MTA1	0.6793523
POMZP3	0.6796568
PAF1	0.6797382
SMIM27	0.6799229
CSTF2	0.6800977
GCFC2	0.6801206
IPW	0.6804831
RBM26	0.6804968
JUN	0.6807511
CYBB	0.6808107
SMARCB1	0.6808384
KCNV2	0.6808838
CYLC2	0.6808846
C1GALT1	0.6809655
FEZ2	0.6810115
MBD4	0.6814195
PRSS16	0.6820137
ZPBP	0.6823236
RETREG3	0.6825007
NUCKS1	0.6826893
DAP	0.6831275
SPATA6L	0.6831835
LTF	0.6832814
EPPK1	0.6834126
NAA80	0.6835306
CEP43	0.6839647
KLRC4	0.6844435
SPCS2	0.6844589
CADPS	0.6845329
GSE1	0.6845353
IL12A	0.6848201
DNAI2	0.6849741
GNPDA1	0.6850696
ZFYVE16	0.6850726
RPL11	0.6853574
DTX3	0.6855124
RPUSD2	0.6855538
GML	0.6856019
STAG1	0.6856325
CBLL1	0.6856575
GOLGA8N	0.6859972
CEP70	0.6860711
TRAV8-6	0.6862004
NSUN5	0.6864977
DDX17	0.6875494
EXOC7	0.687672
GSTM2	0.6879224
KDM8	0.6879409
TLCD3A	0.6879536
VEGFB	0.6879979
OIP5	0.6880371
HRH4	0.6881225
SERTAD2	0.6886125
